-0.35370642	-1.9927588	-0.28470102	-2.8453493	0.18984808	0.011603143	1.948548	2.0048518	-3.0226593	3.1864004	0.4463055	-0.3502205	2.1806986	-0.124163635	-0.5406845	0.72711194	-4.011307	0.31663573	0.8621678	-0.7864422	0.5049717	-2.021632	-2.8111315	0.68955153	0.45911923	-4.645336	-1.4216735	-0.4564125	0.93649906	0.6270725	2.2171192	-3.0316772	-3.1220653	-0.13129748	-2.960474	0.99813575	-1.4124055	-1.1119504	0.75303537	-1.0589072	1.4589586	0.058579534	-0.93068576	0.540179	3.6760104	1.4242511	1.4111131	-4.3098316	-0.20802702	-0.5946231	1.190758	-1.3728911	-1.5301087	1.4744391	2.1257193	-1.2835196	2.0024257	-2.1969173	0.088920504	-1.7303325	1.3836695	1.171869	-1.9332312	-1.6484153	-1.4162	-0.6425815	2.7270675	-0.34339014	0.6352428	3.6428645	0.14032862	1.9207312	-0.20914908	2.9372766	-0.5514323	4.328278	-1.7276123	3.013172	-0.27804562	0.105794325	1.2641426	0.6154611	1.5996422	2.636113	-1.2027644	-0.5211599	-2.876752	0.366567	2.025619	-0.40559238	-0.7543474	0.24364334	-1.502207	1.9177263	0.9279857	-2.482535	0.8360925	0.0059690475	1.4266946	-0.30086625
1.5626483	-0.37150422	1.1834354	-1.5868524	-1.0865124	1.6356431	0.28033432	-0.7129281	1.1379787	0.95093316	-0.15405566	0.59227383	1.8171245	-0.11706928	-0.19104859	0.64923674	-0.8499263	-0.37179983	-2.2694845	-0.63521343	0.066818416	-0.83972996	-1.7523866	1.0170287	0.43306544	-1.6213981	-1.3883528	-0.029023029	-0.3302471	1.7496305	-1.2699984	0.2009153	-2.3242955	-2.1863267	0.5292011	1.3038511	0.3473476	0.048560902	3.915906	-0.9944678	1.009541	-0.5085037	2.142967	1.5207207	2.4310613	1.2027041	1.7604706	-0.6563798	0.9838166	0.9696412	1.4031488	-0.37998363	-1.1943147	-0.367639	-0.8124336	-1.4079728	0.30693564	-3.1228628	-1.3332224	1.2565036	-0.44836372	1.5496185	-0.4829062	-1.2095512	-2.2411318	-0.52344805	1.7447134	-0.31237483	0.07502306	1.098238	-0.74614817	-0.69000626	-1.1500745	3.551053	-0.8064328	3.0374923	-0.33509734	1.5768962	-0.44094026	0.4242578	0.06444536	-3.6152697	1.569172	1.5508143	0.5320664	-1.3872914	1.1769391	0.4538075	-0.23844443	-1.6040156	0.6085859	-1.0709071	-1.2790505	1.2584887	0.2128212	-0.6369019	1.1539047	-0.09807178	1.4696251	1.9698213
4.3368683	-1.0969108	0.8705291	-2.144058	-3.5629182	3.0145874	0.9538765	2.0730214	-1.4787681	1.2975599	0.2973098	-0.45804754	3.4001472	-0.07214154	-1.0549809	-0.19268148	-3.1198494	-0.754819	-0.6023513	-0.011455992	0.87473726	-3.60078	-1.4182022	0.09158474	-1.5973397	-3.024205	-1.0424367	0.9605959	-1.2930313	-0.67827857	-0.9658991	-2.1619973	-1.7847283	-2.4859955	-1.3643938	1.393948	-2.1883721	1.3974025	3.0459244	-0.25216708	0.7956143	0.16956928	2.065667	1.8724133	4.769798	1.385656	4.7910566	-1.2754787	-1.8644782	1.2535187	1.9101161	1.2988228	-0.4190396	1.1068825	-1.8184574	-3.684805	1.7124968	-2.7816782	0.12853183	-0.23459974	1.014589	0.81213033	1.7981058	-1.0550833	-1.6019621	-3.6580067	0.24985081	-0.6294449	1.5563779	2.9563386	-0.18777134	0.8994704	2.2546184	3.1194298	-0.5577061	4.327488	0.8170833	-0.72764254	1.7758331	1.4471521	-0.24042109	-1.9521743	1.5482984	3.544415	1.2679292	-1.4849218	-3.0956964	-1.4908493	0.6200523	-0.20665808	-0.45450053	-0.57649744	-2.3259115	-0.3181597	-1.0611722	-0.14910698	2.9841416	-0.20482709	2.2106452	3.8964207
0.41005272	-0.8754721	0.028907122	-0.7054536	-0.3552133	1.8998973	-1.5234092	-0.25005254	-0.41445118	3.34619	-1.9718266	-0.56259036	4.323869	0.15579517	-1.7918249	0.44685766	-0.9769465	-1.1414859	-0.6228594	-0.6371409	1.2255145	-2.0347044	-1.4247103	0.80719763	-1.0616592	-3.1833534	-1.0011852	2.130169	1.4375944	-0.5287045	0.036806203	-0.5019109	-1.8590077	-3.2882128	-2.0686457	1.8813322	0.6049231	-3.1233718	0.74286693	-1.6546932	2.0369852	0.654085	0.89748615	1.4180281	4.512223	1.6762549	2.3213243	-2.216111	-0.3081734	-0.96639764	-0.46135026	0.8472439	-0.08902088	1.728755	-1.5906136	-1.6462796	3.131584	-5.262387	0.9435827	-0.7751632	-0.5721364	1.131388	-0.7786382	0.38796923	-4.2891755	-0.17516054	2.6997342	1.2756387	0.5978137	1.5537055	-1.2532424	-0.4446042	1.4119625	2.1043942	-0.2607816	4.3411345	-0.09161219	0.7432154	1.7497737	0.24993189	0.7354359	-2.9537618	1.2030485	0.9851578	0.81927294	0.49823365	-0.7661612	-1.0823518	0.12781475	-0.17108779	-0.36377886	-2.8935437	-1.3638198	1.0092343	-0.4802125	1.4945266	0.7163295	-1.2033392	0.34007874	0.13711926
1.1465935	-3.3311248	-0.6082559	-1.4512862	-1.2732232	-2.0655887	0.12643252	0.39559475	-1.8304493	2.172881	-1.9950913	-1.9705919	3.479966	1.379992	-1.3733135	-0.1974931	-2.155855	0.6849479	-1.1290553	-2.2215347	-0.50738925	-3.9750361	-1.5121247	3.5413184	-0.2385588	-4.4543557	-1.0929612	-2.0248961	2.1660166	1.2878504	0.26236564	-4.006502	0.23963627	0.39818814	-2.4121141	-2.004636	-0.106462225	-0.011235262	0.86089784	-2.8002048	3.3430662	-0.93657064	-0.34528866	1.327536	2.150643	1.1534055	3.5631707	-3.0456917	-0.8774892	0.21094568	3.1605167	-1.9150025	-2.1982615	-0.5204347	0.94457644	-0.97776556	2.6398308	-4.795658	2.3504655	0.5967808	0.616769	0.037242558	-1.6151376	0.5221881	-3.168355	-1.3168141	1.0362428	0.6619048	1.4652054	5.303228	1.37137	0.75024533	4.4181366	2.1810493	-0.5612028	3.2127717	-2.2278168	0.57263196	0.2612662	1.3682821	2.2095969	-5.0753536	-0.29223505	2.8668008	0.0039153853	-0.64442235	-1.7399588	-0.73080367	0.18536967	-0.62888366	0.0766314	-3.1827133	-1.2892568	-0.97597694	-0.004540293	-0.20675068	-0.15667592	0.032442093	2.4814332	-1.7311836
0.109236054	-0.8200526	-0.8020285	-1.2207541	-0.10884838	-0.29955924	-1.1933094	1.4533113	0.6200492	1.6284232	-1.9073216	0.1945685	2.7965007	1.5381281	-0.32641956	1.0896224	-0.80666065	0.18263344	-0.6344068	-0.3928087	1.282517	-1.3859112	-1.3337276	-0.5320415	0.77263814	-2.921622	-0.90715104	0.7309314	0.32634836	-0.65117806	0.02361034	0.72448087	-3.329442	-0.8839622	-2.542384	-0.04541984	0.118995555	-0.21968596	1.66696	0.18343468	1.4423182	0.2548041	1.5363446	0.8746949	4.19817	4.0932145	2.897698	-1.2274377	-1.235996	0.21880573	1.6146663	-1.4996775	-1.4707779	1.0067699	-1.6236067	-0.823026	2.413902	-1.0330678	-0.13707829	-1.4874551	-0.52659047	0.5292172	0.45507988	-0.19867124	-2.3256826	0.2973273	1.7967461	1.2320025	0.631763	2.3494418	-1.8791195	0.20789416	2.385888	2.521952	0.6349935	1.6674258	-1.447466	1.183913	0.99192536	0.07235933	1.101259	-2.8363314	1.5305775	2.9745066	0.4490064	-0.06040613	-2.183097	-1.0659556	-0.22454472	0.7296771	-0.29648474	0.25172174	-1.4760133	0.12915458	-0.3612681	0.35708597	1.0221276	-1.4971592	0.10658763	0.06642668
2.7898772	-3.4274023	2.338121	-2.0317647	-2.9351122	0.2624662	0.18832271	1.1578343	-0.33698002	0.7018301	-1.4720247	0.89227825	0.5799213	0.4399737	-0.061427407	-0.17766106	-0.48547658	0.61697406	-1.8129288	2.2127755	0.1301173	0.65145075	-2.5353346	0.72610754	0.1714407	-2.8399947	-0.3911399	0.19967847	1.404447	-0.43847695	-0.027928432	1.2284975	-2.847075	-1.9288315	-0.7593125	0.2725592	-0.6686867	1.31904	0.9854226	0.3822201	0.8972753	-2.896997	-1.3453975	-0.9911461	0.50992787	0.5059957	0.10661649	0.41499063	1.3628993	0.38627222	0.44969654	-0.9918012	-0.986759	-1.8842807	-0.4316262	-1.1396065	3.2184584	-2.5100214	-0.6994308	-0.2571976	-0.9471478	-0.90146065	2.6173809	-1.6504196	-2.47773	-0.1947218	0.12639672	0.041475337	-0.3931789	2.5037327	-0.58010644	0.4226227	2.7601032	1.4641869	0.23676221	0.033006255	-1.5481194	0.750814	-0.12770236	1.9503113	0.65576273	-2.7173924	2.6700182	1.6378902	2.3662107	-0.15173684	-0.03857417	0.052592546	-0.49081784	-0.27963626	2.4950485	0.7919036	0.16490778	0.9065849	-0.17659934	-3.2732103	1.7266455	-0.07202517	2.7376704	-0.59324604
1.2367216	-1.0252575	3.811747	-4.7505693	-1.5199982	2.2901313	1.1336316	0.92497593	0.5966266	0.61776656	-0.8470333	-0.44806045	2.4835417	0.06385605	-1.7257583	-1.4901917	0.61655635	-1.6823049	-1.629946	-1.1143364	-1.1712077	-0.02784087	-0.59223574	-1.4712265	-0.7380012	-0.5870233	1.3657838	1.0767097	-1.0368451	-0.73544556	1.4788826	1.099432	-1.053	-2.5656989	-1.2724941	0.46129367	1.1939248	-0.5442568	3.152312	-1.4239266	0.15958875	-1.0374249	-0.018840361	0.6372968	1.5081193	-0.28476316	4.1573014	-1.5943456	2.302754	0.8399218	1.4922968	-0.4409482	0.11518742	-0.9219191	-1.2392795	-0.11017153	1.3340093	-1.3103716	-0.40741044	0.10088822	-0.0141281225	1.1920586	1.0990018	-1.3373953	-2.9768457	-0.9031775	0.5807212	-0.3149384	0.20994422	2.6644473	-1.4087728	0.96232045	1.0090646	2.3214552	0.8381727	1.9081022	2.1686275	-0.43050867	1.6807545	0.35560292	-1.8503481	-1.19822	2.6488442	0.8804209	-1.156244	-2.462975	0.52785295	0.13580815	0.53914666	-0.9285088	-0.38279077	1.6853954	-1.8141334	-1.4783745	-2.5808747	-2.7689395	2.6551585	-0.19987628	2.64813	1.5203459
3.1800413	-0.43831587	0.47581568	1.3461175	-0.42595622	2.4199617	1.8769206	2.6549273	-4.7080665	-0.5644622	0.6561247	-0.7741799	3.4969802	-0.9978408	-0.20742798	-0.974143	-0.90811217	-1.9975075	-4.522589	-0.8566539	0.13468994	-4.174471	-5.197635	2.6015527	1.3419634	-4.615829	-0.67273176	-0.5059368	-0.007963229	-2.2783098	-3.831211	-2.6153085	-3.3402884	-1.1741235	-0.2528521	1.5502979	0.17638887	-0.9576846	1.9356095	-1.6323936	2.393513	-0.422451	-1.7573737	0.8834482	2.1997092	1.9955139	5.292805	-0.8335852	-1.8010427	2.961812	5.4821825	-1.1935929	0.40616667	1.7674911	-2.1671402	-0.3727888	0.10474023	-1.2619541	-1.0429965	1.97368	-1.0410466	2.6368706	2.1765432	-1.7425457	-2.1821845	3.0099218	0.17462228	0.9005321	1.6795936	2.4917917	1.572614	-2.0071852	2.220055	1.5190244	1.2696857	4.158528	1.6076756	-1.0991184	0.4534683	2.8766997	-0.6959816	-3.783834	5.119898	2.2609098	-1.6863483	-5.1610045	-2.2950692	2.0794978	-1.537117	-2.276589	-2.5207002	0.54005915	-5.8094463	0.020807689	-1.83068	-0.88373303	2.5715203	-1.5438031	2.860285	1.6702634
0.051871974	-1.077712	-0.07172306	-1.7630799	-0.45746353	-1.1626296	0.7507113	1.4883976	-1.4127905	1.7017692	0.15360945	-0.6987396	1.5014272	-0.09890609	0.12896931	0.15736589	-2.6227417	0.49893388	0.5630068	0.4763753	0.1678323	-1.3815503	-1.9052594	0.46656102	0.72240746	-2.4824317	-1.2902024	-0.15136205	0.49405783	1.107302	1.5605624	-2.3043547	-2.0777652	-0.27290538	-2.451076	0.72683495	-1.1069348	-0.7408903	0.17725122	-0.27090383	0.3379082	0.18596596	-0.7259242	0.21242782	2.6080616	1.6709747	0.63959056	-2.0962782	0.07876832	-0.5893973	0.39921847	-0.53169256	-1.1247019	1.4841068	1.4125093	-1.3319978	1.3125823	-1.2588001	0.1873623	-1.5979006	0.23625888	0.3149833	-0.713847	-0.93491113	-1.2901032	-0.64636165	1.3320113	-0.01937689	0.5000802	2.6940348	-0.19858369	1.7593553	0.8131622	1.8693389	-1.0036236	2.8250873	-0.84382963	1.6342248	0.06553561	-0.55412126	0.9243273	0.29408816	1.0631754	2.5548148	0.39327088	-0.1950155	-2.04863	0.40918186	1.1471024	-0.050162964	-0.17203994	-0.10222968	-1.2300732	1.5890243	0.71659625	-1.1896175	0.69102645	-0.22247365	1.3461316	-0.33614427
